index,discriptions,mapped_rating
14544, giao k đúng hàg ib k tl thái độ kém k mua shop này nữa  ,1
14545,  chất lượng sản phẩm rất kém rất không đáng tiềnvừa ngọt nợ vùa giòn vụn nhiều ớt nữa 😫 ,1
14546,  đóng gói sản phẩm rất kém rách hết cả sản phẩm bên trong ,1
14547,  chất lượng sản phẩm rất kém   sản phẩm  không giống hìnhmua một cặp mà hai chiếc khac nhau  chán ,1
14548, mặt trước hao hao sony  nút home lại giống samsung  viền thì giống táo  nắp lưng y chang xperia zl  không tin tưởng hàng tq lắm  ,1
14549, shop huong dan rat nhiet tinh ,0
14550, mình có vài chia sẻ  đầu tiên về việc giao hàng  chỗ mình và chỗ shop cách là  quân giáp nhau mà đúng  tuần ship mới đưa hàng đến  mình chịu thứ  là về sách  sách k đc mới mà méo ở cạnh bên trái bị nhăn khá nhiều  thân  ,1
14551, đặt ốp hồng bao stick thì gửi cho ốp vàng bao totoro  thay đổi hàng cũng k nói với khách  câu  với lại bảo vệ sạc hơi lỏng k chắc chắn  biết là hàng flash sale rẻ cũng k mog đợi gì nhiều về c luong nhg cũg k có nghĩa là đặt  đằg giao  nẻo  cảm ơn shop chắc k có lần sau ah ,1
14552,  chất lượng sản phẩm tuyệt vời  so kute ,0
14554, nhìn dép hơi ngốc nghếch    nhưng vs k thì oke ròi  ,0
14555,  đóng gói sản phẩm rất đẹp và chắc chắn  tuy nhiên chưa mặc nên chưa biết chất thế nào ,0
14556, hàng  không đúng hình chất lượng thì  không ưng ý ,1
14557,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn giao hang rất nhanh  noi yen tam mua sam cam on shop  ,0
14558,  đóng gói sản phẩm chắc chắn  thời gian giao hàng nhanh tiền nào của đó thời gian giao hàng nhanh cân nhiều lần  không có lệch ,0
14559, dep lm nha chủ shop nhiệt tình lm luôn nhưng  không đọc kĩ bài viết nên mình chọn size hơi rộng tại mình chuk tại ai 😓  bởi z khuyên mấy bạn mua sao nên lua size nhỏ hơn  số doi vs giày nhà  vừa rẻ chu shop lại nhiệt tinh sẽ gắn bo lâu dai😍 ,0
14560,  con này với e đều oke nhé b   gpu trên e này đủ xài game vài năm nữa  ,0
14561, tất mỏng như tất giấy vậy ớ  chất lượng sản phẩm kém ,1
14562, tệ hơn cả tưởng tượng ,1
14563,  đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh chất lượng sp khá tốt so với số tiền  ,0
14564, bánh vừa thơm vừa ngon bên trong nhiều kem sẽ ủng hộ shop dài ạ 😍 ,0
14565, rất ưng ý   rẻ mà đẹp  ,0
14566,  chất lượng sản phẩm tuyệt vời   đóng gói sản phẩm rất đẹp và chắc chắn   thời gian giao hàng rất nhanh    ,0
14567,  thời gian giao hàng rất nhanh nhưng kg giao hang dung mau ,1
14568,  không họp y cho lam nha ban ,1
14570, áo đẹp chất ok  shop rất nhiệt tình   rất đáng tiền  ,0
14571, nhân viên bán hàng không hợp tác ,1
14572,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn dễ sử dụngmong chờ độ bền cao nữa là god tuyệt đối ,0
14573,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  form giày chuẩn với size mình đặt cỡ  vừa in luôn😘 ,0
14574, hàng dỏm   không nên mua ,1
14576, shop trí thức ghê gớm ,1
14577, đặt kiểu này đua kieu khac trong khi do minh la ung ho dhop thuong xuyen luon   da zay mà don hang khac cua minh con dong thieu hang qua   du bik cuoi nam ban ron nhung buon ban phai lam cho khach tin tuong chu   lam nhu zay riet k con don hang nao nua luon   that vong ve shop qua  ,0
14578,  chất lượng sản phẩm tuyệt vời giao hàng hơi lâu còn về giày thì rất đẹp  rất đáng tiền ,0
14579, định trả hàng nhưng shop tư vấn quá nhiệt tình nên mình dùng luôn  ,0
14580, mình thấy cuốn sách cho quảng văn xuất bản nội dung lại khá mới lạ về người khuyết tật tìm kiếm trên mạng cũng thấy nói là nằm trong top truyện hay gì đó nên không ngại ngần đặt mua ngay  cuối cùng phải nói là vô cùng nhàm chán  đọc được   câu truyện là mình đã đóng sách lại thở dài vì tiếc tiền dại dột vì mua nó  mình chưa hoàn cuốn sách đọc đến   rồi lật sang phần cuối coi ngoại truyện gì gì đó cũng không hiểu rõ ai là nhân vật chính   chị họ hay cô em họ       chỉ thấy xây dựng kết cấu nhân vật lại bình thường như vậy  trường s tuyển dạy gắt gaothế này thế nọ thực sự tình tiết khá là    làm quá hóa    làm kiểu thí sinh ai ai cũng nhu nhược vậy       giám khảo dù có giỏi giang thế nào cũng  không nên chà đạp lên ước mơ của người khác như vậy       coi mất phát rồi thí sinh out luôn sao   đời có ai lại ngông cuồng đến thế tình tiết làm nhân vật bốc đồng lại có chút gượng gạo cứ như ép buộc yêu nhau  khá là tự cao tự  đại nữa nhân vật thì có thể  không thể hiện cái tự cao nhưng tác giả lại cứ như muốn nâng họ lên mây xanh  đọc   cuốn truyện chưa thấm được nhiều chỉ đủ làm mình gấp sách lại rồi để đó chờ khi nào bình tâm cố đọc thử xem sao  có thể là do mình  không thích những truyện nhẹ nhàng đọc rồi để đó nên mới nhận xét khá là tiêu cực  haha   được cái cái bìa nhìn đẹp lắm ,1
14581, gói hàng cẩn thận dịch vụ tôt  ,0
14582, hàng kém chất lượngdây kéo dễ bị gãy khobg hài lòng  ,1
14583,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh cảm ơn shop vì quà tặng nhé    ,0
14584,  thiết kế thì không có gì thay đổi nhưng cái vỏ nhôm trên htc thật tuyệt hơn tất cả hãng còn lại  nó cứng và bền hơn nhiều iphone samsung  smartphone trung quốc   nhiều   ,0
14585, các bạn k hay đọc truyện   nên mua  hay đọc truyện    k nên mua ,1
14586, nội dung tác phẩm hay nhưng tác giả dịch sai chính tả câu văn lủn củn ngắt khoảng không hợp lý  đọc tuột cảm xúc cực kì  chắc hết dám đọc sách dịch ,1
14587, đặt hàng mãi với nhận được hàng tầm  tuần  giao hàng lâu hơn những sản phẩm trước đây  đóng gói cẩn thận  do là đồ đúc và nồi đáy loe từ dưới lên trên nên kích cỡ thực tế nhỏ hơn kích thước của những sản phẩm bằng inox   hàng chất lượng hạng b  mép vung bị méo mó hai chỗ   có thể do sản phẩm lỗi nên nhà cung cấp mới giảm giá  nếu đã biết trước sản phẩm hạng b như vậy thì đã không mua  nói chung nên đến một siêu thị xem hàng thực tế rồi hãy quyết định mua thay vì mua online  ,1
14588, mẫu mã đẹp  âm vang 👍 ,0
14589, chất lượng sản phẩm rất ok trong tầm giá   cầm chắc tay to hơn mình nghĩ    thanks shop  ,0
14590, tiền nào giầy nấy   cũng ok   thời gian giao hàng rất nhanh ,0
14591, em đặt hàng dùm con bạn mà shop giao đến thiếu trong khi nó đưa tiền đủ rồi e cũng nói nó chụp hàng đủ thứ như lời shop dặn mà cũng  không được bù nói là đơn tiếp theo bù rồi còn mở hàng thì quay clip lại  thôi em hông dám đặt nữa đâu lỡ bị quên nữa sao  shop làm e áy náy v bạn e quá huhu t t ,1
14592, hang fake shope nen ktra lai ,1
14593, shop nhiệt tình   chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn  shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh ,0
14594, sản phẩm có chất lượng ngang bằng giá tiền  kẹp bấm mi lỏng lẻo phần đệm bị xiên xẹo dễ là gãy lông mi mi cong không đều  kéo tỉa nhỏ gọn dễ sử dụng  mình thấy đồ lấy ráy tai bị sét nên chưa dám dùng  nhíp nhổ là ổn nhất sử dụng được lâu nhất  được ưu thế là giá rẻ   hồ cẩm đào mà lị   ,1
14595, sản phẩm rất ok  tiếp tục ủng hộ shop ,0
14596,  chất lượng sản phẩm tuyệt vời  ốp rất đẹp ạ  ,0
14597, giày size  dán mác  lừa khách  bưa shop  ,1
14598, cái này là son gió tuỳ mỗi người mà lên màu đậm nhạt có lẽ người mình nóng với khô quá hay sao đó lên màu rất rất đậm nhìn cực kì già và xấu chưa kể khoản khô môi cực kì và cảm giác như làm thâm môi vì tẩy trang không ra mình dùng dầu ô liu để tẩy rồi rửa lại bằng sửa rửa mặt mà môi vẫn còn màu tím ngắc nhìn rất đáng sợ có mùi và vị rất là hoá học và nặng lỡ nuốt phải cảm thấy khó chịu lắm và cả  cây lên màu chẳng thấy khác nhau là mấy cam hay hồng thì lên môi vẫn là một màu hồng đậm tím tái cực kì xấu ,1
14599,  đóng gói sản phẩm rất đẹp và chắc chắn son lên màu đẹp  tiếc là nhanh bị trôi màu ,0
14600, cây có phần bị gãy lấy nắp khác đậy lên không thấy  tưởng hàng tốt lắm ai ngờ hàng dỏm ,1
14601, cảm quan bịch bỉm giống voi loại m dang dùng nhưng khi dùng  miếng r thì thấy khác biệt rất rõ  bỉm thấm hút kém khi thấm vón cục lổn nhổn  bỉm thường vón hạt hút ẩm sẽ đông lại giống như thạch nhưng ở đây lại xh vón cục  mùi khó chịu  thấy fs nên ham rẻ mua ai dè    k dám dùng tiếp cho con ,1
14602,  thời gian giao hàng rất nhanh giày đẹp  ,0
14603, dép đẹp  mang rất êm  ưng lắm😘 ,0
14604, đúng là shop bán băng dính có khác đóng gói siêu chắc chắn 😂⭐️⭐️⭐️⭐️⭐️ ,0
14605, quá ngon luôn  vừa rẻ vừa ngon  ,0
14606,  tôi xem đi xem lại cái clip về con surface bok này đến chục lần     cũng là máy tính lai cả nhưng thiết kế của con này ấn tượng quá  cái bản lề sẽ được mổ sẻ sớm thôi  vuông vức  mạnh mẽ  kiểu dáng phá cách ấn tượng  chỉ có chút lăn tăn là máy không kín với bàn phím  liệu có gây phiền nhiễu gì không  ví dụ bụi chẳng hạn    cấu hình cao  phải nói là quá tốt  microsoft đã phần nào xóa tan nghi ngờ về trình độ thiết kế sản phẩm của họ  dù sao đi nữa microsoft cũng mới chuyển mình thành hãng sản xuất cả phần cứng lẫn phần mềm  và sản phẩm như thế này là quá tuyệt rồi   ,0
14607, giao thieu hàng kém uy tín ,1
14608,  chất lượng sản phẩm tuyệt vời nhung goi hang  không can than bi mop meo nhieu cholan sau can than hon shop nhe ,0
14609, màu hồng đẹp thực sự ạ  thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn ,0
14610,  không bk tả đầu cọ như thế nào chỉ có thể ns là sờ rất sướng máy đc đóng gói cẩn thận và nhìn sang choảnh  da sau dùng cũng láng mịn hơn chút có khi dùng lâu hơn da sẽ đẹp     ,0
14611, sản phẩm khác mô tả ban da ,1
14612, chất lượng sản phẩm tuyệt vời   ◡   ,0
14613,  chất lượng sản phẩm tuyệt vờ i đóng gói sản phẩm rất đẹp và chắc chắn  rất đáng tiền ,0
14614,  đóng gói sản phẩm rất đẹp và chắc chắn nhưng chân nhỏ quá mang rộng  rất đáng tiền ,0
14615,  shop ghi là kobu không nhưng khi nhận thì k phải hãng đó ,1
14616, hàng nguyên seal nhưng phát hiện bị móp viền  gọi tiki để hỗ trợ như quy trình dài dòng để đổi lại được sản phẩm mới   hoàn tiền  cảm thấy mất thời gian lôi thôi nên đành sử dụng luôn ,1
14617,  chất lượng sản phẩm tuyệt vời chủ shop cũng tuyệt vời ,0
14618,  thời gian giao hàng rất nhanh   đóng gói sản phẩm rất đẹp và chắc chắn đặt hàng tối hôm trước trưa hôm sau giao lẹ thiệt    rất đáng tiền  ,0
14619, hơi khó lắp ban đầu và các mối nối hơi lỏng  k có hướng dẫn lắp ráp phải tự mày mò  đóng gói kỹ có bao hơi  giao hàng nhanh  nói chung ok chấp nhận đc sẽ đặt mua thêm   ,0
14620, rất  không hài lòng về cách làm việc of shop   không fai lan dau tien mua hag qua mạng  nhug trc g cac chủ shop luôn rat nhiet tinh chu đáo  chưa bao gio gap truog hop nhu vay   ,1
14622, hihi mua hàng của shop mấy lần đều thích lắm vì hàng đảm bảo có quà bé bé là gói trà và shop rất vui vẻ dễ thương nữa 🌷🌷 ,0
14623, giá tốt  sản phảm tốt ,0
14624,  mình mua đc chục hôm k thấy bị sao hết  g vina căng đét  ,0
14625, shop gì đâu mà chu đáo ghê á đã mu hàng mà còn tặng kèm nữa chứ siu iu chất son siu thích  đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh ,0
14627,  chất lượng sản phẩm tuyệt vời rất là thơm mùi dễ chịu  giọt thì mùi hơi gắt  giọt thì thơm mùi nhẹ hơn là vừa tuỳ người thích mùi nặng hay nhẹ đặc biệt là thơm lâu lắm nha cả ngày vẫn còn thơm luôn  rất đáng tiền ,0
